252847708,683848967,263976635,522823896,795324120,856254096,397896201,481723680,381421213,326149927,192484366,438294124,791072639,677613430,179668677,548446743
653515976,782673225,450845404,581650101,247094068,647307978,301078824,214719546,520153054,88153711,391865270,999193964,480947087,18939796,1001814047,218507055
1030370323,585803451,482819229,425071655,404534727,586968626,543907871,1025814513,3667867,999019125,356520862,642342419,545323186,698201672,138589977,682706329
684663075,1054270069,371686281,504653990,675790037,923752529,880201667,310205729,456549870,182612875,724527553,939429658,394938991,626092345,892182800,69513047
1060683936,648689368,373006730,633804221,218262737,1001884586,722330917,634507923,542112273,128257301,545342275,479846012,894509770,974405520,485221050,50143196
717347635,431008565,384598980,608815066,598421693,724855174,469198755,507450184,881294774,35431603,468527865,815165070,494095616,795432121,453101127,173906782
383282206,251247574,492727570,747202057,589680265,280136339,614757863,345620929,887384665,680052504,471040131,57574001,1015917812,1028526473,86653283,503209544
396610422,788410582,689067607,324504034,140830927,942708254,701525324,172827394,837626462,116627376,924466112,654897041,320471855,487323229,857553306,206671608
710195725,526478722,187186940,897615929,385463035,382395831,470410660,783227331,695831400,941522764,823698043,230943059,17743556,661298927,712531781,965186737
437618867,721091405,132976002,1005705084,10663120,384945492,706271663,392984131,1052173934,562393699,541480023,291485678,47897861,694856999,337682024,731322136
651550616,121397653,333258524,916461344,656914718,92737453,155348621,332045784,708638543,540429533,783254992,166340844,162089023,523134538,879658647,473994644
999870431,316232681,413892036,540619922,618009000,961729632,20523858,480870413,552828498,586838368,850125087,644286180,327148081,360871296,522048340,286100046
223355229,1044297989,608057786,437404098,424066818,137670446,750266791,292660518,159909073,636007089,477255106,839584927,192750295,211177188,553092097,819804426
659059204,576473668,379372761,678384287,265401674,1000590993,666383898,581361945,208189208,678530802,468798123,633324069,160800393,176338889,859681513,708146276
410687046,340018685,628536686,404053986,874215737,718541779,869414006,501531012,340279437,54865495,549911111,172814299,781924348,277803484,732167023,750816443
529966729,77788049,947396633,209468498,91195511,786718701,720406601,741642571,48173243,465283237,660861518,529786230,176837420,842744178,38352769,706876492
403317717,427206033,1043303425,398403049,253420514,426410706,322317040,551988788,728913540,320014483,1036479020,187382644,582284522,509138781,453914329,264831514
1060624726,622514900,766513333,439781360,595910259,972093743,23657709,811424399,433013856,794333123,950569526,58161521,1046536836,75114725,977697369,204454423
767447998,597428162,232452053,564593753,852809331,679036758,539407805,357142386,859293806,134552946,382648818,1054062004,534667595,278329408,349521670,850040034
240954694,176546227,558496539,959700229,836504428,561276189,327214042,170616741,216085187,556647284,1007806789,357368040,659941107,120026623,1064819781,451164352
484763850,515456500,1014883018,26703455,1014581010,640987060,559707783,179124429,612226409,514865357,937170924,456498323,620956723,7511068,471360930,167577804
351776740,602013291,809299645,752953920,676101636,346707015,210197986,723021837,940056347,311335971,985307013,194770915,692503839,363726905,312240811,953104546
860827214,330167005,104089425,1054394756,468144147,39493474,890349402,167429301,979450409,721802666,235309184,918139262,922670362,154658552,1013543155,345451600
126363082,892826824,519704553,950879930,599681773,221708330,230853792,530458870,946758551,806453308,286213934,741443832,612431308,809106866,650432974,392821018
723412629,882019244,600101760,231576305,799525678,566920268,617183905,749495013,492559860,414739758,494829049,958893390,475235567,1009191295,648909528,154480534
524782724,193278829,485104777,1020415039,650927241,73940343,1057159005,185456868,728269297,589132635,372421569,990980326,556184913,435378673,947620440,835592591
314024097,565683316,614324862,624739081,279787909,270876650,566851206,367645442,108388070,433342446,1037210759,283683755,94891386,332983986,941303116,70770767
964075345,314340154,765986806,936175100,744638821,11264287,988096558,667089731,782185194,238441359,993358105,296430892,585731507,703380329,530647874,467072474
147329318,592416094,407573757,972466003,439992987,66215494,1008903103,219581786,436502993,754667306,197724511,358602938,291200148,564587314,609220835,242669543
483660207,873290263,981612986,390654334,368733113,280113893,145236713,507085607,529661592,672965500,429510503,902801049,430897233,482123198,990961436,85130215
429305808,408880526,317386708,522040567,449641791,574005138,692713378,182759457,914705584,401239128,162222626,85217649,1063165768,640433887,346929187,399798893
170406005,836236928,780823661,222798383,1020313225,153761622,479139360,638232178,861379256,793592088,268034000,393031199,905135199,536986218,965475951,407160584
669551350,927574747,114803690,1044595004,371528838,153216443,206138216,812595926,442051126,312051265,924648094,553849726,693001627,10676362,218601030,671267984
469100699,68751399,524936941,426037440,1070113189,741043209,83304000,416373693,819800026,1003793256,128615893,129654523,748018229,768755933,309719032,676080186
430541004,368701690,661924769,388052856,565786383,186432694,552013291,530423381,592634381,487294936,563292904,88196341,920998486,331406012,434967302,590765588
225640864,802053254,360854,741233547,905019320,509240634,250777174,710591178,182354027,250443891,744311811,882454824,384746873,203960532,740889221,1007811079
349320489,894248463,121785115,762861722,355859535,652193512,299034288,618545766,951189792,499399577,23342795,619854579,208613129,921300778,10051021,433180739
677418326,735382901,938793430,124679283,983939916,665898355,639624621,442292747,282558781,763110322,402263797,813017084,776067029,645964020,547449609,414449304
657203065,250845970,1047430606,571715402,1047538101,477940323,332424440,307291505,814509570,334006236,809977124,767720399,812471171,355258341,227762420,968579589
784849189,627758235,249585244,642111677,705498870,520365632,235235789,866673633,500611081,71508075,987698166,1052378963,199895081,781426755,194952126,507898819
146942746,540122360,274960527,348320535,342205885,940813516,70708205,867694478,479496858,773152354,279501882,807074504,572839796,544679057,198114729,878809495
252223084,434144128,1028740699,414918953,513388815,730486084,592112487,200064737,746376365,53554429,193784764,698722729,586120702,514427823,426091005,570549798
344055222,1065917797,835381743,487108954,661170508,678453528,121639801,981416956,459909528,241420216,306616058,866277778,711302155,382066620,294210175,570738036
589852437,631219602,902003545,423623544,304208854,340117743,642207947,1043075341,343558754,526073107,583247842,763174862,741734830,418238899,284092780,278032339
892760252,546535856,577166969,940964078,255094856,572841145,754913719,629068215,462134558,229193891,1001718108,618061484,126509985,397060221,723240835,323327545
204365883,800820774,331756872,1009393638,806699345,94586698,1060562395,295909085,453494550,215045096,538976572,976261445,601465312,484767693,574391518,852163233
6615691,547840735,557289939,1071226276,567811833,508333488,31570004,838552306,97373236,538530290,1023304719,285031056,720618366,774757910,752286914,342657302
717564494,714541095,518355772,64053739,580423670,411437251,283624860,716733210,521467678,641673893,528964864,147610321,767784908,683774498,767769653,39289164
422763850,873196833,708444118,351146970,601851077,419464764,640210558,458944221,850971041,1070256008,691489383,549545327,555949908,407720346,878815114,538179583
1042944718,317333431,337458765,720332186,139454196,539738373,870016845,515840242,79752767,826932322,454924510,303296723,543038370,795776852,210252061,296341100
525214730,850976130,2323415,794308358,824764283,502874609,912160055,114042737,809483862,303906040,556253586,373817166,961806156,171507798,432110073,435998585
477247350,803732860,308189491,641466642,586966059,722146070,519589297,102900339,692237354,762153464,365663943,683608676,349303407,580661784,520983198,717622642
690886486,235716353,374005446,654554020,456481595,146559505,398506130,638470590,550421590,435496144,211942171,214669462,449685639,983511399,405941926,216004267
513210596,308689600,97734400,255806579,677133422,738734190,819738651,375732817,308319298,254728166,414076189,856553735,369627647,498063817,403896527,538868439
154326233,697799199,797379611,284006390,146387149,227829521,466247591,495468637,569418938,581794600,921887608,9084976,786481567,219563058,1049002658,524838164
520144158,553711110,662244081,623515459,194176453,698012609,425548608,914713748,942887638,462566373,183137408,374332527,806013990,786128835,261367355,587320903
9480156,717036878,514772340,702121098,476120648,550826190,880653000,208677324,542869457,499255397,860571562,471676572,1064470089,426885897,975978907,437253299
196520893,325254609,656470152,556001331,777110567,306763829,207373201,614292772,842793800,962223916,461900743,221767298,510564910,1011159100,270841539,654441497
397980336,249697147,799392039,603126018,294768583,480827853,429783026,117331175,544251346,466668846,220608950,831459467,297521538,428455548,915603595,236468521
154985452,570533000,418777929,781641650,688378848,327444750,328405510,593928173,631894223,376725307,407868315,1023973370,231910806,736740337,441654358,601489993
965492322,99129975,481098817,583107013,753505421,216928169,825984930,842568393,338654516,860095825,195913904,953699584,94194450,368966603,684594839,927002318
815081514,338625514,531749507,612149780,691861321,486568860,316021614,569548478,124282757,783530872,310983533,701385747,1011447143,595494177,492590922,273342414
501777458,270350406,735903607,216394846,401780221,344464771,665493466,685088899,200376854,543096151,472177657,197708143,683060208,429113398,676853403,360130182
536144135,486636177,678229513,890750073,425541956,235143284,464354463,407608721,245807363,980558001,202859818,764585762,767494784,535321506,439792815,456735551
777571453,377933257,300893370,930632345,918449709,902438423,164818747,553363880,754636831,559625140,969493455,364447518,898979011,415569209,608889474,735552907
409225645,965692108,533489090,422377612,42605372,747118860,723337219,413914449,674441057,524776455,819026298,850899428,240693964,304191267,618941429,828077178
889759766,330004575,289434834,245178320,722490480,423464364,546798245,548711078,474384761,684082508,606816850,410340715,234536042,324811735,477605787,665917053
812711415,80794450,307430097,936565504,233813304,902951262,806201252,104993031,802389228,171036275,895551517,409634653,391371958,470351115,965694331,454531588
198100969,582928678,501394179,977483412,679606991,146254821,301729533,870753142,263993157,1068630478,181001354,253566759,775940832,900427425,356764235,465122
392826698,591206543,488235971,570473680,595861683,668627861,131237821,359126680,296722541,969934612,79873895,405033744,986528480,789831847,56903171,58421660
39106301,1038176355,299879652,846075516,142524403,755751611,325958584,45431086,907382012,369282315,479474939,289617867,784478066,399040770,405941306,150887259
75755087,236875114,623539439,955070926,348066546,277467518,124003200,667479544,741554597,342961579,959764934,52925448,936541080,77464377,829111742,587867457
30258138,443819296,455009309,615554169,905764718,374010795,770301687,468386891,283424621,703800754,75944980,948958149,50789941,971937385,719270910,383771597
96051031,365125966,560484725,373984272,264152612,942771460,190588905,1026020874,68060199,291026125,671810750,145882945,1045378337,58743180,956774035,676886634
251633520,1049607594,273397655,607834137,798791471,388617606,209853924,766804848,888267994,602195107,371646968,592198661,222090415,801612979,445819082,740814435
126471309,345538170,601109503,726700961,126574482,818108041,216053810,936267038,379455472,480470913,937302524,314762890,38711099,504389048,526413261,635083466
724156845,305591910,622371957,1023955911,299644379,826431559,616108255,865715067,335878926,360419416,448207058,809557890,416633631,849309046,302043308,438050094
676447872,205310038,527285816,613824657,412707726,317096524,521597844,906939466,342116389,264001676,855480787,667846860,88926003,193409882,540546833,211778301
383674536,466470579,370037267,156928240,940132114,411989546,834751295,248917118,713614439,492028312,337525669,581888795,995627255,704184392,350912373,821249448
334173899,870248479,372023111,601356242,541566829,764353480,217222441,958065969,666186936,250113043,917852323,897763555,169744247,786448423,395607721,678909959
864033403,791294813,515991644,168731991,3694289,942957373,1045866031,34549234,709112601,942625876,383670824,662625206,15723053,876504850,170116204,551208979
617958354,1037607595,650145948,44108905,1041931750,370529119,548573001,796922898,623855900,100531703,889740794,300336474,502727644,656177956,420697455,240869063
570144672,497275394,539842813,278213266,793970812,1048885445,267126716,388884791,1006246427,215614793,227485916,749230452,263425657,783616736,100255914,577262384
125720176,1046204110,114518129,251283401,349591736,955634696,409181703,902025295,274442431,389028994,970995619,202969743,264633219,984266039,85094301,986547734
926569561,166649677,783251045,138355455,618648141,603016994,478775269,1065539533,955285161,200307491,381195317,959894485,413583494,30252775,664546325,477067458
302681243,657627713,209440017,700524357,13724046,438436891,1024586510,419204695,217233045,357452299,722470985,242758007,383114587,924903957,727820214,342478557
150841570,638364105,200447773,642720113,242550393,1058553038,347442861,697799205,282895241,519038176,95572570,209819723,831229808,304021149,736058658,121403349
879860074,430616177,510073063,458470434,593136245,727578138,806913695,442592925,514913393,638600169,401742353,95701205,803602910,224803028,423100028,1052958331
964707427,16038955,385421206,990020769,316939847,992080855,148753526,583608886,742374338,442136480,475882507,809735966,650067854,74964445,634583935,884151204
313076478,440465921,418118387,149640174,202988487,324750167,437144502,365708136,841416377,353924256,336534153,360026802,226512610,744733263,485242426,732372875
525864878,1069785436,166831837,706060946,251471002,650283819,935065997,131900460,950891823,550582875,776131231,296432148,498312708,941878455,144055499,748808212
727868820,187856509,784087502,408387153,466004110,385621189,16187424,573697313,653269998,515301188,477277121,627027118,715490762,703308726,715048052,174757904
619903758,225016409,695736444,321718180,507269424,768903433,769899594,528779843,349375485,591304371,911177908,123665677,947131909,244138652,993087630,988000914
813975120,961677044,61180793,929212348,783399086,285616125,747589737,19118322,494513276,854620994,918315633,647189034,3688186,161256995,707807854,712815765
1006501587,237697417,584973269,282372861,753615806,720660008,890674081,364939048,402117844,680962728,523255513,535995335,667975809,420368995,909793166,156002269
327437803,472342355,98729070,520133627,797168572,347480972,147494309,345759590,1029133928,368364697,227454059,261787953,990206818,363222390,300080635,871382757
36531184,855765130,430339997,564435717,153640546,779188940,28205143,847116664,971597701,614878425,612144798,391836292,466880498,437811392,642023250,683080534
135158822,834386023,609968073,373855402,172946274,693586641,583499835,688267599,291243142,735399674,834888770,635759660,381525660,666295739,510105492,643932590
798970385,667487206,687997309,65411716,1009925621,728178172,212602354,551490803,445782269,75174331,635323534,1016904893,885599704,73398972,614826737,578475401
27420064,512129992,914233269,394659862,186216274,725127131,1073572600,362678369,339062155,775022490,756118223,299804897,203628623,884504011,329183435,1034689120
702600998,1033428385,175538268,925351656,318276405,619486067,617080531,648483920,193564320,873861993,1045227841,514807705,150717526,517926749,834486264,337177698
238153855,521002938,619070945,567344753,368343139,475590180,788332313,314319727,948666194,393531471,1040730148,60044948,868568713,390543148,472753738,418650573
573509524,343482732,522968983,924221757,280395462,748550727,798445219,168510279,478631613,967228211,1005929180,50306508,682009682,555693381,271755592,917863328
455167307,846747791,252191204,398395932,790352500,230728793,589399895,607565415,252837762,326918764,891364963,419800518,278349839,226307537,570164702,923426547
336490154,282508799,657900211,656672733,940220181,429410741,185203198,800536731,780130136,178078702,463000849,776657694,584878882,780957775,41511744,780299166
351224746,835091029,23539004,147549262,506726400,940550875,357991821,712568116,123115850,674978003,480778467,218887520,105441414,1059856409,447308831,121163639
540098594,257407780,856848674,394750376,874793501,377931370,53987784,1010670268,646950950,407860188,183586837,784209924,411349166,380586702,728912491,804470213
801682611,526140854,672528305,103168021,231594218,665728586,448712482,654014959,957745109,8978589,300030668,788837702,176754915,830488911,365691240,316135902
583669245,767327496,313420685,186063114,804525884,503466241,805943455,534180018,686412023,762296747,704895279,149940763,259511771,506005795,461428164,956226214
917703395,592630376,97857028,793281241,616127754,175302117,771177485,469454908,346706993,522061084,523344776,311336717,449538603,344380740,530937407,588314889
109456463,573359313,410404381,337973887,649776864,376159476,608145435,367147328,974570498,671828101,479050693,353925099,196362034,840041552,872811929,652895572
442980928,341978355,489711905,981520468,628708523,943024,643676866,958039981,427725074,119177192,372738634,705042511,702821477,660857326,384065043,393310109
546077959,724780542,557300869,1034290849,566435426,533511508,518802672,669244224,1004189510,635244641,132370014,923942528,273972165,941679556,156638154,444283061
771638717,104376032,876350943,634218981,876160921,626638660,668458297,567735271,626542033,492756234,181019440,1035316071,653327131,186600869,989544029,437034593
782979935,147660621,947349399,596066652,359860167,716605299,686881466,89138550,922068207,971657196,99457694,932510144,782474516,543681387,255831584,328948259
739962457,173977842,689957274,294036454,693610228,396458723,950327955,242762585,216797817,349704003,537881963,1031928529,2684776,1050239679,58308189,542910648
299675285,613481773,930062212,616041292,769072797,638779406,805806800,59183742,1009315142,606896313,918653,659591610,682304396,186714884,616735280,878727954
110470215,797490123,722044683,721620807,627834335,652269433,64188106,486593569,936248195,440618118,533663446,271822137,1043109066,39515041,1045413003,664430019
696359205,604201795,727180332,73788292,435228068,896562799,3337863,995080627,258140001,693035981,669355763,798638630,28747020,502528707,696673979,611743385
681661886,609619897,116023490,803626886,452093580,559956695,790881938,180309687,566722102,603783129,683968623,443246621,551150824,359867249,999692183,523132623
654280620,123169815,871682747,323380287,646951595,449768123,125275311,250866038,471886373,964935432,133897560,200066292,236099747,867004206,65914190,490265558
366888727,493317310,956831604,84117676,742367305,422787064,580592373,270198856,562473648,542649904,1002348740,637538989,529440966,457910869,538808961,367656558
417707227,195755331,613479238,51505740,561381164,276289411,919977329,716826352,257053810,171416525,372280444,963740355,31715224,597093956,1008066376,284999513
510263584,682985495,325371582,750347360,372114840,836285696,747133733,416069123,821428629,271081790,661767812,1011976325,371866312,740093814,470837742,468116967
858507523,277841454,304235163,488179144,254935256,665562909,174489187,680523521,291091385,357591643,268926126,676537909,247309952,62181859,1068432556,106498968
449655373,969806708,585475831,311196195,699264884,539600705,108419807,885323353,619303544,215267327,700126809,391475604,567561169,707123267,227377519,550931822
37881283,773737615,415002187,386281109,593855561,612446639,483222633,381767009,40468880,756699636,663325123,337488882,762324640,776741275,413252273,300345939
823656983,413926013,329964737,1070014363,530575069,276880289,396147328,137663903,995953301,419995302,630020514,111931799,626123995,678191705,391942558,786058331
334007590,459925197,908316773,696705717,422997320,660211789,566481205,512828533,644159570,418075654,759325463,860534264,166949465,744866380,472266024,918476129
622708611,78294587,852582911,922512586,294779533,239987642,444384840,474178468,201917535,1049026769,113064329,616363448,875117667,297795664,872239599,144310428
463016644,548291261,519693487,244481262,493961495,914779750,503638380,354624429,855167437,462847067,128012847,102590559,436267616,333544342,846826201,181852079
610978090,904703461,454065638,668820824,186170704,686969863,513994396,342808628,847314367,559625990,756737900,351134031,372228939,688180151,335520058,754537089
868083559,35574213,506409030,804957825,535901489,350795027,600389833,528477356,653550457,757004312,586208405,520814833,52560458,887848911,840599576,519743261
639704282,975250878,186707885,639910941,750796872,505580847,364250231,1015210373,757412605,305353284,185048199,465169049,462147288,395757237,624129390,700112032
420318168,735887247,257014340,329255228,727937758,417229905,644549323,124711565,528018468,216187146,1056971494,328462659,557682655,140517613,702856049,133627509
4673641,567179200,305396918,1066891568,461734264,102487015,563587454,674506736,716633122,959938832,150030321,238270191,523695847,291336287,886826588,857827478
217785522,288564365,849157203,670540025,309805760,756878061,653554527,645068383,298368382,874750056,225901524,565437117,912444911,603758248,645991036,635522763
446372997,748336300,403205485,393210710,188382857,742052770,230196905,427418944,279662278,508861472,671594420,713992594,91386196,598214824,46713043,200000675
555491304,1044396847,407357640,713595751,858596135,320220207,710048220,557159770,955758050,315909388,625151123,680059959,785338892,62902272,617806386,569894663
1050064080,349103505,783799567,327830158,755122924,315036631,968779386,466892076,829508963,388204264,841684438,281598178,550638866,682024357,801576495,228825219
295002422,8699756,831662072,659709219,424528490,390749262,583985915,25477434,694764035,69587990,976414545,43900120,597759966,854035603,89137765,956501463
861733453,462403291,618124252,381986897,308481348,1072042496,269985120,821690693,1043585697,582152176,636412915,377029720,368227370,785076748,475763388,641311969
916990723,508010206,815985192,280116308,269890506,815831099,1073521526,227988885,569421116,1070789452,408372990,109130087,935176858,485276623,840863721,389009281
94220792,776642156,318248568,977592395,534469126,284846559,832923289,13214050,811045322,616833741,692282255,35064986,234580580,909378419,761651666,153744073
629736997,581116319,493099554,816508749,429642266,747812314,665290531,837438205,207491314,244364972,376756653,222736199,848268939,790944624,423168021,13808674
968613748,630363888,252453905,523182534,814056978,84519021,294549709,496949058,1012967383,406892761,558839790,78222360,865605691,659843083,47396975,510996582
798808997,44021511,1023448363,540676099,1003051685,404204998,671188796,425450958,1003883987,357337444,705278826,279222449,347355540,557055908,705080641,927380474
903265019,138362970,881718452,728069457,657424588,127169883,528931021,834604930,460125664,996165343,734640293,282682932,157923700,948251155,454535598,249012364
633385885,385489681,346767892,711003950,350090487,605060662,682409947,935082225,839797160,243193670,1071609776,504625801,291693726,777699941,313189501,858138229
723511044,699997369,603666632,568814188,329590972,596121078,871928502,477747026,516063037,487280491,564182148,1055575430,328816131,1016680277,237784600,875751864
266061180,718329897,140698419,751849053,794908474,202198013,398695317,1024830933,310661255,675216782,402739060,605439013,245778615,355294527,903846106,649232723
367612683,1059353791,45743041,358112938,770620138,887326062,504194454,110625452,934579971,79369508,31699089,855755976,711743207,504662199,483073097,140311510
833731956,862465979,337029674,455993415,811050979,333280951,2058735,1036871054,764571634,200188066,271233659,881971454,665060120,60843998,585088348,816202516
608709489,189814827,1067393789,372901092,303166198,845264379,784627350,636506818,133628114,641467753,452069152,845391962,76748725,651025907,491335508,1059917081
878366477,798362441,254379457,184017337,549723373,922739767,790823673,84103531,722607507,76934629,973148389,295359689,932162761,698056776,67953397,432752290
774506903,696234663,695023588,729808010,303161125,572529532,414820053,405323406,470039386,754168025,407552907,812654586,364794418,697331566,653056023,52067750
637809779,418604098,731053349,546480652,442905303,259348229,738283640,124819260,463601097,844121827,132357274,209552994,918800038,554705566,13521266,456574325
15609188,343169782,312287039,498061419,532713227,811414707,643934648,317184324,625720583,1002899302,85710608,581716035,311748434,624935687,738182285,733606205
805736350,693476262,265359142,172648052,371816739,913753685,84748881,983671913,876081164,37314472,777173602,702641611,392586259,583311704,182968747,457841564
115375707,353773742,926083662,34896232,534241476,664187601,749375278,382345656,1072263043,300858695,862666030,369240924,875500596,57444951,559179006,745065455
464055087,349590256,564270759,361295308,796733749,727611525,739273389,534546993,356543691,661048414,439668084,113563139,561545677,1025259652,705965863,303635217
588340890,590568126,905108223,748334742,550156969,552378509,760619005,906227877,492204634,127980128,389628154,1011672298,415020325,580256533,864173327,6054576
433377291,4550748,664067287,1008376134,283337379,1022005213,84991494,673958303,69859622,1056762997,45925966,793502056,958499075,558000431,209545848,550829301
471419911,448147377,783816112,357627541,552502649,268171767,944386350,446711077,1031498422,275244352,326493184,654654564,834035421,131038887,726564274,248192814
332556975,532823369,535770852,493598297,96016011,914083387,8585055,640839693,821995355,578585392,571083202,784551157,459134648,122997521,711993973,461266286
161186048,173874793,663540953,671577307,397629780,663772359,115561293,728902246,608277792,311583302,693316786,226577842,477697397,800667585,705555640,298673033
887522963,686899549,456835816,227415338,721618332,619660377,472116030,656897380,186631327,841499000,376741124,423124865,497219769,929466712,773000471,174091522
464178210,539043050,779528418,77727605,190728907,893813255,566837465,33274548,841077132,27151065,710676494,774146006,611764476,467699765,589563452,201948343
581818932,222864477,812140564,1027805055,197021926,913771290,66133536,1038375985,716379472,549408447,594677647,185892487,791894303,676674767,704326180,759206666
993173384,451096746,876009187,478839261,44556106,95394080,1052653398,191450445,668014835,473848330,682300924,499808485,78011290,683755973,678915983,306011386
465561629,691700040,590460901,337744864,425357960,317727345,681197155,40564386,523277769,739524949,388256189,964554526,58147638,476719616,476937746,557393723
918360624,734549871,433734339,937692847,62387510,286299814,925523332,117763104,925759558,363689763,894736317,118831280,420630617,551038913,806831798,320576762
367327542,216168206,247394269,616224770,598446818,457208402,963433665,286141186,612076949,711104149,372067339,392934294,540552924,130993586,613591397,1004882933
1017297400,245131703,987416063,288679829,814139968,341164835,963902878,498059954,723483594,914973029,85788359,1030086835,794974211,211841473,721488361,128929231
276227608,720342535,252531969,354156968,589823268,289582791,810012971,391351885,859604074,640363276,396339056,98545177,336562008,708859182,908672959,463217660
592973099,798031006,329709662,69024280,973086125,577494362,712177877,704912047,550115446,584017050,598212713,360982205,68972125,1055620948,593266678,815437180
385534049,648914827,514673430,622935428,926480929,406585962,206673928,311976852,642307677,926588346,910045690,110290815,555958268,467584365,930526551,803488355
633011216,730345899,690351931,66922744,414216041,815725576,271063765,230050714,580871059,995192750,584829534,467373846,402563178,937812999,387190401,77572461
693214391,198186829,889507549,631339433,114687981,956109865,366518046,826116529,16283783,620253395,724180903,1059974114,184313571,401333707,89224831,803825581
612943368,211132360,344223987,546621813,940042438,210875576,456243749,824088445,617851885,625087174,808450639,856829904,280631338,1017611297,104417064,923596511
568364894,729255317,204758905,406726644,968200934,564602014,261960448,1042829439,771973891,297051568,1005569946,697814155,10445390,335586984,620489355,910294724
687116633,361016086,742865782,424681821,821218522,267252595,882129330,996573625,112006727,762673411,846873864,768352434,27671441,629563669,669450499,834380312
445650970,624279745,985122503,622787455,329449989,320681080,787807955,459933717,1060168299,100391608,581388148,987369572,303994916,831154314,88074403,189045295
785614508,17832587,682729577,603485957,92784688,568737009,819799053,778347519,364243958,848912418,462254817,931201176,396299969,775980728,488722618,447481847
1061306189,104934063,877211427,709336934,254518890,659996435,423392004,934939087,397527959,264080919,590713243,242809146,956772964,153178226,808612617,810127607
651402851,196368014,968354695,350227656,940731542,363991439,935942029,740151950,863835990,491370818,398707217,505250609,391415806,836116149,432074035,926075473
826819915,44411128,458359613,633963320,620147390,1010867217,634935865,471245506,925680597,188887906,307178887,801683451,1044672396,355649909,740663032,133960692
549593990,264979733,342193955,824912560,203011542,720430560,570282830,751835272,324366791,158048572,450879801,663518582,275033889,409009775,1051982427,303564069
98405028,170158374,531334485,642249200,1054362247,572273270,763758734,172293268,598446284,1010841739,219977024,813490915,201552723,699282576,513189445,885210706
409947376,780836910,612491091,573962022,321402911,748688091,433401740,555087218,1054855452,284118737,628450385,647027812,319722282,756620796,231151929,986299870
433171306,194074751,271406541,387771642,624105614,468576542,151176546,1014763047,141317571,673842228,21486928,565661788,201515331,750035779,710731792,265670174
409763797,527121196,417387656,94907707,348950180,940405545,342790833,1066820980,542916911,285618033,362205101,56635899,893144628,504717204,547174780,815454911
813978229,683669987,130329852,453536513,431573955,655306534,505541278,478179249,930847759,326157304,424692403,881257629,728208439,658512137,284758043,211571604
